order_id,order_date,sku,product_name,category,color,size,unit_price,quantity,revenue
1137,2022-01-04 20:23:48,JEANS-001,Slim Fit Denim Jeans,Bottoms,Beige,XL,56.74,1,56.74
1138,2022-01-04 10:24:32,SHORTS-001,Chino Shorts,Bottoms,Pink,XL,26.76,1,26.76
1139,2022-01-04 15:23:50,SHORTS-001,Chino Shorts,Bottoms,Navy,One Size,25.0,1,25.0
1139,2022-01-04 15:23:50,SHORTS-001,Chino Shorts,Bottoms,Blue,S,32.84,2,65.68
1139,2022-01-04 15:23:50,SHIRT-001,Classic Dress Shirt,Tops,Navy,XL,41.02,1,41.02
1139,2022-01-04 15:23:50,SHIRT-001,Classic Dress Shirt,Tops,Red,XL,45.07,1,45.07
1140,2022-01-05 17:31:45,SWEATER-001,Cable Knit Sweater,Tops,Blue,M,78.17,1,78.17
1140,2022-01-05 17:31:45,ACCESSORY-001,Leather Belt,Accessories,Black,One Size,24.74,1,24.74
1141,2022-01-05 19:50:49,HOODIE-001,Premium Zip Hoodie,Outerwear,Brown,XL,50.74,1,50.74
1141,2022-01-05 19:50:49,ACCESSORY-001,Leather Belt,Accessories,Green,One Size,22.21,1,22.21
1142,2022-01-05 09:36:44,JEANS-001,Slim Fit Denim Jeans,Bottoms,Navy,L,57.68,1,57.68
1143,2022-01-05 17:49:39,JEANS-001,Slim Fit Denim Jeans,Bottoms,Gray,XL,74.83,1,74.83
1143,2022-01-05 17:49:39,SWEATER-001,Cable Knit Sweater,Tops,Navy,M,64.16,1,64.16
1143,2022-01-05 17:49:39,SHORTS-001,Chino Shorts,Bottoms,Red,One Size,27.88,1,27.88
1144,2022-01-05 12:17:35,JACKET-001,Denim Jacket,Outerwear,Gray,XXL,77.87,1,77.87
1145,2022-01-05 16:22:35,JACKET-001,Denim Jacket,Outerwear,Beige,XL,76.32,1,76.32
1145,2022-01-05 16:22:35,SKIRT-001,A-Line Midi Skirt,Bottoms,Navy,One Size,30.91,1,30.91
1145,2022-01-05 16:22:35,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Red,L,22.25,1,22.25
1146,2022-01-05 17:17:59,JACKET-001,Denim Jacket,Outerwear,Black,S,78.03,2,156.06
1146,2022-01-05 17:17:59,HOODIE-001,Premium Zip Hoodie,Outerwear,Brown,M,50.57,3,151.71
1147,2022-01-05 09:35:59,SWEATER-001,Cable Knit Sweater,Tops,Red,S,61.82,1,61.82
1148,2022-01-05 21:05:41,SHORTS-001,Chino Shorts,Bottoms,Black,One Size,31.31,1,31.31
1148,2022-01-05 21:05:41,SHIRT-001,Classic Dress Shirt,Tops,Green,XS,44.9,1,44.9
1149,2022-01-05 20:55:59,JEANS-001,Slim Fit Denim Jeans,Bottoms,Red,M,65.72,2,131.44
1150,2022-01-05 17:31:56,SHORTS-001,Chino Shorts,Bottoms,White,S,28.16,1,28.16
1150,2022-01-05 17:31:56,JACKET-001,Denim Jacket,Outerwear,Blue,XS,82.67,1,82.67
1150,2022-01-05 17:31:56,HOODIE-001,Premium Zip Hoodie,Outerwear,Green,One Size,66.21,1,66.21
1151,2022-01-05 10:25:42,SHIRT-001,Classic Dress Shirt,Tops,Black,S,36.05,1,36.05
1152,2022-01-05 21:17:21,ACCESSORY-001,Leather Belt,Accessories,Gray,One Size,18.35,3,55.050000000000004
1153,2022-01-05 13:10:25,JACKET-001,Denim Jacket,Outerwear,Red,XXL,63.03,1,63.03
1153,2022-01-05 13:10:25,SHIRT-001,Classic Dress Shirt,Tops,Pink,L,42.82,1,42.82
1154,2022-01-05 16:48:34,HOODIE-001,Premium Zip Hoodie,Outerwear,Pink,XXL,60.13,1,60.13
1154,2022-01-05 16:48:34,SWEATER-001,Cable Knit Sweater,Tops,White,M,69.36,1,69.36
1154,2022-01-05 16:48:34,SHORTS-001,Chino Shorts,Bottoms,Pink,S,26.81,1,26.81
1155,2022-01-05 17:28:07,ACCESSORY-001,Leather Belt,Accessories,Beige,One Size,21.85,1,21.85
1155,2022-01-05 17:28:07,SHIRT-001,Classic Dress Shirt,Tops,Pink,L,34.38,1,34.38
1156,2022-01-05 21:19:46,JACKET-001,Denim Jacket,Outerwear,Gray,XXL,66.03,1,66.03
1157,2022-01-05 14:44:04,JEANS-001,Slim Fit Denim Jeans,Bottoms,Brown,XS,50.14,1,50.14
1157,2022-01-05 14:44:04,SHIRT-001,Classic Dress Shirt,Tops,Green,XXL,44.77,1,44.77
1158,2022-01-05 16:55:58,DRESS-001,Summer Maxi Dress,Dresses,Blue,XXL,47.01,2,94.02
1158,2022-01-05 16:55:58,DRESS-001,Summer Maxi Dress,Dresses,Gray,XXL,61.6,1,61.6
1158,2022-01-05 16:55:58,JACKET-001,Denim Jacket,Outerwear,Beige,XXL,67.47,1,67.47
1159,2022-01-05 12:15:29,JACKET-001,Denim Jacket,Outerwear,White,XXL,59.31,1,59.31
1160,2022-01-05 18:49:59,JEANS-001,Slim Fit Denim Jeans,Bottoms,White,XS,66.59,1,66.59
1160,2022-01-05 18:49:59,JEANS-001,Slim Fit Denim Jeans,Bottoms,Green,XS,63.66,1,63.66
1160,2022-01-05 18:49:59,JEANS-001,Slim Fit Denim Jeans,Bottoms,Pink,S,61.04,3,183.12
1161,2022-01-05 19:52:20,SHIRT-001,Classic Dress Shirt,Tops,Gray,XL,39.2,1,39.2
1162,2022-01-05 17:37:56,SHIRT-001,Classic Dress Shirt,Tops,Beige,L,48.2,1,48.2
1162,2022-01-05 17:37:56,DRESS-001,Summer Maxi Dress,Dresses,Green,M,45.92,1,45.92
1163,2022-01-05 11:48:34,HOODIE-001,Premium Zip Hoodie,Outerwear,Navy,XXL,72.2,1,72.2
1164,2022-01-05 17:26:26,SHIRT-001,Classic Dress Shirt,Tops,Gray,M,35.73,1,35.73
1164,2022-01-05 17:26:26,SWEATER-001,Cable Knit Sweater,Tops,Beige,XS,65.75,1,65.75
1165,2022-01-05 13:24:43,JEANS-001,Slim Fit Denim Jeans,Bottoms,Pink,S,72.3,1,72.3
1165,2022-01-05 13:24:43,SWEATER-001,Cable Knit Sweater,Tops,Red,M,68.51,1,68.51
1166,2022-01-05 12:47:07,SWEATER-001,Cable Knit Sweater,Tops,Pink,XXL,68.83,1,68.83
1166,2022-01-05 12:47:07,HOODIE-001,Premium Zip Hoodie,Outerwear,Red,One Size,55.0,1,55.0
1167,2022-01-05 14:19:16,SWEATER-001,Cable Knit Sweater,Tops,Brown,One Size,69.08,1,69.08
1168,2022-01-05 12:23:20,ACCESSORY-001,Leather Belt,Accessories,Navy,One Size,20.04,1,20.04
1169,2022-01-05 18:37:46,SHIRT-001,Classic Dress Shirt,Tops,Green,S,41.7,1,41.7
1170,2022-01-05 17:41:43,SWEATER-001,Cable Knit Sweater,Tops,Brown,XXL,67.37,1,67.37
1171,2022-01-05 14:10:08,SWEATER-001,Cable Knit Sweater,Tops,Black,XL,71.03,1,71.03
1171,2022-01-05 14:10:08,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Black,XXL,23.6,1,23.6
1172,2022-01-05 19:14:04,JEANS-001,Slim Fit Denim Jeans,Bottoms,Blue,L,53.93,1,53.93
1172,2022-01-05 19:14:04,ACCESSORY-001,Leather Belt,Accessories,Brown,One Size,19.93,1,19.93
1173,2022-01-05 15:00:01,JACKET-001,Denim Jacket,Outerwear,Black,M,75.63,1,75.63
1173,2022-01-05 15:00:01,DRESS-001,Summer Maxi Dress,Dresses,White,S,60.12,1,60.12
1174,2022-01-05 12:12:39,SKIRT-001,A-Line Midi Skirt,Bottoms,White,L,33.16,1,33.16
1174,2022-01-05 12:12:39,ACCESSORY-001,Leather Belt,Accessories,Gray,One Size,24.84,1,24.84
1175,2022-01-05 10:41:54,JEANS-001,Slim Fit Denim Jeans,Bottoms,Beige,L,66.29,3,198.87
1175,2022-01-05 10:41:54,SHIRT-001,Classic Dress Shirt,Tops,Blue,XXL,48.44,3,145.32
1176,2022-01-05 10:57:33,HOODIE-001,Premium Zip Hoodie,Outerwear,Pink,One Size,50.51,1,50.51
1176,2022-01-05 10:57:33,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Beige,M,19.61,1,19.61
1176,2022-01-05 10:57:33,SKIRT-001,A-Line Midi Skirt,Bottoms,Navy,XL,42.16,2,84.32
1177,2022-01-05 15:59:04,ACCESSORY-001,Leather Belt,Accessories,Green,One Size,27.45,1,27.45
1178,2022-01-05 15:48:47,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Black,M,16.54,1,16.54
1179,2022-01-05 10:21:38,ACCESSORY-001,Leather Belt,Accessories,Blue,One Size,18.8,1,18.8
1179,2022-01-05 10:21:38,SWEATER-001,Cable Knit Sweater,Tops,Beige,M,76.18,1,76.18
1180,2022-01-05 19:37:42,ACCESSORY-001,Leather Belt,Accessories,Gray,One Size,24.7,1,24.7
1181,2022-01-05 11:24:45,SHIRT-001,Classic Dress Shirt,Tops,Blue,M,31.23,1,31.23
1181,2022-01-05 11:24:45,JACKET-001,Denim Jacket,Outerwear,Red,One Size,53.15,1,53.15
1182,2022-01-05 15:28:35,DRESS-001,Summer Maxi Dress,Dresses,Beige,M,42.29,2,84.58
1182,2022-01-05 15:28:35,SKIRT-001,A-Line Midi Skirt,Bottoms,Red,XS,37.03,1,37.03
1183,2022-01-06 12:36:33,DRESS-001,Summer Maxi Dress,Dresses,Red,M,41.2,1,41.2
1184,2022-01-06 11:27:17,SWEATER-001,Cable Knit Sweater,Tops,Red,M,81.87,1,81.87
1185,2022-01-06 16:38:39,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Blue,L,24.12,2,48.24
1186,2022-01-06 14:28:21,ACCESSORY-001,Leather Belt,Accessories,Pink,One Size,27.94,3,83.82000000000001
1187,2022-01-06 14:11:25,JACKET-001,Denim Jacket,Outerwear,Brown,XXL,93.09,1,93.09
1187,2022-01-06 14:11:25,SKIRT-001,A-Line Midi Skirt,Bottoms,,One Size,37.49,1,37.49
1187,2022-01-06 14:11:25,HOODIE-001,Premium Zip Hoodie,Outerwear,Navy,XL,63.02,1,63.02
1187,2022-01-06 14:11:25,SWEATER-001,Cable Knit Sweater,Tops,Brown,S,79.44,1,79.44
1188,2022-01-06 10:52:54,DRESS-001,Summer Maxi Dress,Dresses,Red,S,46.38,1,46.38
1188,2022-01-06 10:52:54,DRESS-001,Summer Maxi Dress,Dresses,Brown,XS,61.06,1,61.06
1189,2022-01-06 15:34:32,DRESS-001,Summer Maxi Dress,Dresses,Blue,One Size,59.2,1,59.2
1189,2022-01-06 15:34:32,ACCESSORY-001,Leather Belt,Accessories,White,One Size,19.51,1,19.51
1189,2022-01-06 15:34:32,SKIRT-001,A-Line Midi Skirt,Bottoms,Black,XL,38.35,1,38.35
1190,2022-01-06 19:25:48,DRESS-001,Summer Maxi Dress,Dresses,Gray,M,50.87,2,101.74
1191,2022-01-06 18:44:36,SKIRT-001,A-Line Midi Skirt,Bottoms,Pink,One Size,35.63,1,35.63
1192,2022-01-06 09:30:06,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Red,M,21.51,2,43.02
1193,2022-01-06 17:30:22,SWEATER-001,Cable Knit Sweater,Tops,Blue,,46.37,1,46.37
1194,2022-01-06 20:07:01,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Gray,S,22.03,1,22.03
1194,2022-01-06 20:07:01,SKIRT-001,A-Line Midi Skirt,Bottoms,Gray,L,42.08,1,42.08
1194,2022-01-06 20:07:01,SHIRT-001,Classic Dress Shirt,Tops,Green,L,35.13,1,35.13
1195,2022-01-06 12:28:37,JEANS-001,Slim Fit Denim Jeans,Bottoms,Red,S,77.62,1,77.62
1196,2022-01-06 10:36:06,SHORTS-001,Chino Shorts,Bottoms,Gray,M,26.57,1,26.57
1196,2022-01-06 10:36:06,SWEATER-001,Cable Knit Sweater,Tops,Blue,XXL,69.47,1,69.47
1197,2022-01-06 18:07:22,SWEATER-001,Cable Knit Sweater,Tops,Red,One Size,78.58,1,78.58
1198,2022-01-06 19:08:20,JACKET-001,Denim Jacket,Outerwear,Navy,,70.86,3,212.57999999999998
1199,2022-01-06 11:36:24,SWEATER-001,Cable Knit Sweater,Tops,Navy,XXL,66.2,1,66.2
1200,2022-01-06 11:11:20,ACCESSORY-001,Leather Belt,Accessories,Black,One Size,23.11,3,69.33
1200,2022-01-06 11:11:20,DRESS-001,Summer Maxi Dress,Dresses,Brown,XL,48.26,1,48.26
1200,2022-01-06 11:11:20,SWEATER-001,Cable Knit Sweater,Tops,Pink,XS,54.63,1,54.63
1201,2022-01-06 13:02:17,JACKET-001,Denim Jacket,Outerwear,Pink,L,85.05,1,85.05
1202,2022-01-06 17:32:07,JACKET-001,Denim Jacket,Outerwear,Blue,One Size,78.05,1,78.05
1202,2022-01-06 17:32:07,SWEATER-001,Cable Knit Sweater,Tops,White,L,74.34,1,74.34
1203,2022-01-06 12:19:55,SWEATER-001,Cable Knit Sweater,Tops,White,One Size,70.82,1,70.82
1203,2022-01-06 12:19:55,HOODIE-001,Premium Zip Hoodie,Outerwear,Pink,XXL,68.07,1,68.07
1203,2022-01-06 12:19:55,ACCESSORY-001,Leather Belt,Accessories,Navy,One Size,28.38,1,28.38
1203,2022-01-06 12:19:55,HOODIE-001,Premium Zip Hoodie,Outerwear,Blue,XL,59.83,1,59.83
1204,2022-01-06 11:20:45,ACCESSORY-001,Leather Belt,Accessories,Beige,One Size,32.0,1,32.0
1205,2022-01-06 10:08:48,JEANS-001,Slim Fit Denim Jeans,Bottoms,Navy,One Size,64.11,1,64.11
1205,2022-01-06 10:08:48,SHIRT-001,Classic Dress Shirt,Tops,Gray,One Size,50.34,1,50.34
1206,2022-01-06 16:09:36,DRESS-001,Summer Maxi Dress,Dresses,White,XS,51.23,1,51.23
1206,2022-01-06 16:09:36,SKIRT-001,A-Line Midi Skirt,Bottoms,Blue,,40.74,1,40.74
1207,2022-01-06 20:05:46,SKIRT-001,A-Line Midi Skirt,Bottoms,Beige,One Size,38.38,1,38.38
1207,2022-01-06 20:05:46,HOODIE-001,Premium Zip Hoodie,Outerwear,Red,M,54.48,1,54.48
1207,2022-01-06 20:05:46,ACCESSORY-001,Leather Belt,Accessories,Blue,One Size,31.55,1,31.55
1207,2022-01-06 20:05:46,JEANS-001,Slim Fit Denim Jeans,Bottoms,,XS,70.56,3,211.68
1208,2022-01-06 16:00:27,SHIRT-001,Classic Dress Shirt,Tops,Navy,,55.12,1,55.12
1209,2022-01-06 10:41:23,SKIRT-001,A-Line Midi Skirt,Bottoms,Navy,XXL,29.73,1,29.73
1210,2022-01-06 20:44:48,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Gray,XS,19.41,1,19.41
1211,2022-01-06 12:33:43,JEANS-001,Slim Fit Denim Jeans,Bottoms,White,One Size,77.32,1,77.32
1212,2022-01-06 11:30:04,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,White,XS,21.69,1,21.69
1213,2022-01-06 11:24:49,SHIRT-001,Classic Dress Shirt,Tops,Navy,XXL,35.46,1,35.46
1213,2022-01-06 11:24:49,ACCESSORY-001,Leather Belt,Accessories,Brown,One Size,21.84,1,21.84
1213,2022-01-06 11:24:49,SHIRT-001,Classic Dress Shirt,Tops,Brown,XL,44.93,1,44.93
1214,2022-01-06 10:08:48,DRESS-001,Summer Maxi Dress,Dresses,Blue,L,53.32,1,53.32
1215,2022-01-06 19:05:15,ACCESSORY-001,Leather Belt,Accessories,Red,One Size,29.66,1,29.66
1215,2022-01-06 19:05:15,JACKET-001,Denim Jacket,Outerwear,Beige,XL,60.35,1,60.35
1216,2022-01-06 19:03:50,HOODIE-001,Premium Zip Hoodie,Outerwear,Gray,XS,58.93,1,58.93
1216,2022-01-06 19:03:50,SHORTS-001,Chino Shorts,Bottoms,Blue,XS,31.19,1,31.19
1216,2022-01-06 19:03:50,ACCESSORY-001,Leather Belt,Accessories,Beige,One Size,29.03,1,29.03
1217,2022-01-06 21:04:01,JEANS-001,Slim Fit Denim Jeans,Bottoms,Black,XS,75.73,1,75.73
1217,2022-01-06 21:04:01,JACKET-001,Denim Jacket,Outerwear,Green,XL,67.85,1,67.85
1218,2022-01-06 19:34:34,JACKET-001,Denim Jacket,Outerwear,Gray,XL,79.66,2,159.32
1218,2022-01-06 19:34:34,SKIRT-001,A-Line Midi Skirt,Bottoms,White,XXL,32.44,1,32.44
1219,2022-01-06 12:03:15,DRESS-001,Summer Maxi Dress,Dresses,Navy,M,44.05,2,88.1
1220,2022-01-06 20:00:10,SKIRT-001,A-Line Midi Skirt,Bottoms,Red,One Size,27.81,1,27.81
1221,2022-01-06 21:55:17,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Blue,XS,23.14,1,23.14
1221,2022-01-06 21:55:17,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,White,XL,21.61,1,21.61
1222,2022-01-06 09:31:54,SKIRT-001,A-Line Midi Skirt,Bottoms,White,One Size,44.14,1,44.14
1222,2022-01-06 09:31:54,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Black,XL,18.78,1,18.78
1223,2022-01-06 12:02:30,SHIRT-001,Classic Dress Shirt,Tops,Black,One Size,48.78,1,48.78
1224,2022-01-06 20:41:26,HOODIE-001,Premium Zip Hoodie,Outerwear,Blue,XXL,46.28,1,46.28
1225,2022-01-06 14:07:32,JEANS-001,Slim Fit Denim Jeans,Bottoms,Beige,One Size,87.58,1,87.58
1225,2022-01-06 14:07:32,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Red,One Size,23.07,1,23.07
1226,2022-01-06 10:35:29,HOODIE-001,Premium Zip Hoodie,Outerwear,Red,One Size,59.62,1,59.62
1227,2022-01-07 18:31:49,SHORTS-001,Chino Shorts,Bottoms,Navy,S,21.97,1,21.97
1227,2022-01-07 18:31:49,HOODIE-001,Premium Zip Hoodie,Outerwear,Black,XXL,60.52,1,60.52
1228,2022-01-07 19:24:54,JACKET-001,Denim Jacket,Outerwear,Brown,L,97.0,2,194.0
1228,2022-01-07 19:24:54,SHIRT-001,Classic Dress Shirt,Tops,Black,XS,56.37,1,56.37
1229,2022-01-07 17:26:44,SWEATER-001,Cable Knit Sweater,Tops,Pink,XS,48.28,1,48.28
1229,2022-01-07 17:26:44,DRESS-001,Summer Maxi Dress,Dresses,Navy,L,41.84,2,83.68
1229,2022-01-07 17:26:44,SKIRT-001,A-Line Midi Skirt,Bottoms,,L,31.2,1,31.2
1230,2022-01-07 10:12:08,ACCESSORY-001,Leather Belt,Accessories,Navy,One Size,23.48,2,46.96
1230,2022-01-07 10:12:08,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Gray,One Size,20.94,1,20.94
1231,2022-01-07 10:05:10,JACKET-001,Denim Jacket,Outerwear,Pink,XXL,62.1,1,62.1
1231,2022-01-07 10:05:10,SKIRT-001,A-Line Midi Skirt,Bottoms,Green,M,37.81,2,75.62
1231,2022-01-07 10:05:10,JACKET-001,Denim Jacket,Outerwear,Black,S,94.12,1,94.12
1232,2022-01-07 17:47:35,SWEATER-001,Cable Knit Sweater,Tops,Black,XS,55.83,2,111.66
1233,2022-01-07 12:08:12,SKIRT-001,A-Line Midi Skirt,Bottoms,White,XXL,35.06,1,35.06
1233,2022-01-07 12:08:12,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Brown,S,22.06,2,44.12
1233,2022-01-07 12:08:12,SKIRT-001,A-Line Midi Skirt,Bottoms,Navy,XS,42.06,3,126.18
1234,2022-01-07 20:25:31,DRESS-001,Summer Maxi Dress,Dresses,Navy,S,44.74,1,44.74
1235,2022-01-07 11:02:39,HOODIE-001,Premium Zip Hoodie,Outerwear,Green,L,67.04,1,67.04
1235,2022-01-07 11:02:39,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Green,S,20.51,1,20.51
1236,2022-01-07 17:15:40,SHORTS-001,Chino Shorts,Bottoms,Blue,L,30.54,1,30.54
1236,2022-01-07 17:15:40,SKIRT-001,A-Line Midi Skirt,Bottoms,Blue,XL,31.47,1,31.47
1236,2022-01-07 17:15:40,SKIRT-001,A-Line Midi Skirt,Bottoms,Red,XS,32.49,1,32.49
1236,2022-01-07 17:15:40,SHORTS-001,Chino Shorts,Bottoms,Gray,XL,31.37,1,31.37
1237,2022-01-07 19:15:17,JEANS-001,Slim Fit Denim Jeans,Bottoms,Pink,S,80.33,1,80.33
1237,2022-01-07 19:15:17,SKIRT-001,A-Line Midi Skirt,Bottoms,Navy,One Size,31.52,1,31.52
1238,2022-01-07 21:47:44,ACCESSORY-001,Leather Belt,Accessories,Pink,One Size,26.31,3,78.92999999999999
1239,2022-01-07 12:53:51,SWEATER-001,Cable Knit Sweater,Tops,Brown,S,45.77,1,45.77
1239,2022-01-07 12:53:51,ACCESSORY-001,Leather Belt,Accessories,Beige,One Size,23.9,1,23.9
1239,2022-01-07 12:53:51,ACCESSORY-001,Leather Belt,Accessories,Navy,One Size,21.52,1,21.52
1240,2022-01-07 21:54:55,JEANS-001,Slim Fit Denim Jeans,Bottoms,White,One Size,81.51,2,163.02
1241,2022-01-07 10:23:45,DRESS-001,Summer Maxi Dress,Dresses,Red,M,51.94,1,51.94
1241,2022-01-07 10:23:45,DRESS-001,Summer Maxi Dress,Dresses,Blue,L,48.15,1,48.15
1241,2022-01-07 10:23:45,ACCESSORY-001,Leather Belt,Accessories,Gray,One Size,29.17,1,29.17
1242,2022-01-07 15:19:46,SHIRT-001,Classic Dress Shirt,Tops,Pink,XS,46.19,1,46.19
1242,2022-01-07 15:19:46,ACCESSORY-001,Leather Belt,Accessories,Pink,One Size,22.43,3,67.28999999999999
1243,2022-01-07 16:09:21,HOODIE-001,Premium Zip Hoodie,Outerwear,Navy,M,68.15,1,68.15
1243,2022-01-07 16:09:21,SKIRT-001,A-Line Midi Skirt,Bottoms,Gray,M,28.53,1,28.53
1244,2022-01-07 13:50:06,JEANS-001,Slim Fit Denim Jeans,Bottoms,Green,XXL,85.83,1,85.83
1244,2022-01-07 13:50:06,SWEATER-001,Cable Knit Sweater,Tops,Beige,M,66.23,1,66.23
1245,2022-01-07 21:55:36,HOODIE-001,Premium Zip Hoodie,Outerwear,Black,XS,49.97,1,49.97
1245,2022-01-07 21:55:36,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Navy,L,24.1,2,48.2
1246,2022-01-07 10:21:38,SWEATER-001,Cable Knit Sweater,Tops,Navy,L,66.77,1,66.77
1246,2022-01-07 10:21:38,JEANS-001,Slim Fit Denim Jeans,Bottoms,Green,S,74.38,2,148.76
1246,2022-01-07 10:21:38,SHORTS-001,Chino Shorts,Bottoms,Red,M,22.57,1,22.57
1246,2022-01-07 10:21:38,ACCESSORY-001,Leather Belt,Accessories,Brown,One Size,20.57,1,20.57
1247,2022-01-07 15:05:18,ACCESSORY-001,Leather Belt,Accessories,White,One Size,18.25,1,18.25
1247,2022-01-07 15:05:18,JACKET-001,Denim Jacket,Outerwear,White,L,64.17,1,64.17
1247,2022-01-07 15:05:18,SWEATER-001,Cable Knit Sweater,Tops,White,M,66.94,1,66.94
1248,2022-01-07 14:56:24,SWEATER-001,Cable Knit Sweater,Tops,Red,L,53.62,3,160.85999999999999
1249,2022-01-07 09:09:48,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Beige,One Size,22.1,3,66.30000000000001
1249,2022-01-07 09:09:48,HOODIE-001,Premium Zip Hoodie,Outerwear,Green,One Size,64.41,1,64.41
1250,2022-01-07 17:43:55,ACCESSORY-001,Leather Belt,Accessories,Brown,One Size,22.34,1,22.34
1250,2022-01-07 17:43:55,JEANS-001,Slim Fit Denim Jeans,Bottoms,Pink,XL,72.01,1,72.01
1250,2022-01-07 17:43:55,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Navy,L,23.75,1,23.75
1251,2022-01-07 12:51:12,DRESS-001,Summer Maxi Dress,Dresses,Navy,S,54.37,3,163.10999999999999
1252,2022-01-07 20:58:51,DRESS-001,Summer Maxi Dress,Dresses,,XL,58.67,1,58.67
1253,2022-01-07 09:50:44,SHORTS-001,Chino Shorts,Bottoms,Green,XS,24.71,1,24.71
1253,2022-01-07 09:50:44,ACCESSORY-001,Leather Belt,Accessories,White,One Size,30.42,1,30.42
1254,2022-01-07 10:50:18,SKIRT-001,A-Line Midi Skirt,Bottoms,Green,M,39.16,1,39.16
1254,2022-01-07 10:50:18,SWEATER-001,Cable Knit Sweater,Tops,Navy,L,71.28,3,213.84
1254,2022-01-07 10:50:18,DRESS-001,Summer Maxi Dress,Dresses,Gray,,40.05,3,120.14999999999999
1255,2022-01-07 13:57:23,JACKET-001,Denim Jacket,Outerwear,Brown,One Size,87.31,1,87.31
1256,2022-01-07 12:08:19,SWEATER-001,Cable Knit Sweater,Tops,Red,M,73.25,1,73.25
1256,2022-01-07 12:08:19,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Green,S,25.46,1,25.46
1256,2022-01-07 12:08:19,SKIRT-001,A-Line Midi Skirt,Bottoms,Navy,XL,30.57,1,30.57
1256,2022-01-07 12:08:19,DRESS-001,Summer Maxi Dress,Dresses,Gray,S,54.4,2,108.8
1257,2022-01-07 09:15:02,SKIRT-001,A-Line Midi Skirt,Bottoms,Blue,M,41.22,1,41.22
1258,2022-01-07 19:59:07,HOODIE-001,Premium Zip Hoodie,Outerwear,Brown,,53.91,1,53.91
1258,2022-01-07 19:59:07,ACCESSORY-001,Leather Belt,Accessories,Blue,One Size,23.54,1,23.54
1259,2022-01-07 20:53:44,JEANS-001,Slim Fit Denim Jeans,Bottoms,,S,67.65,1,67.65
1260,2022-01-07 12:41:14,JACKET-001,Denim Jacket,Outerwear,Black,XL,93.43,1,93.43
1260,2022-01-07 12:41:14,JEANS-001,Slim Fit Denim Jeans,Bottoms,Navy,S,59.39,1,59.39
1261,2022-01-07 13:38:51,JACKET-001,Denim Jacket,Outerwear,Blue,L,65.7,1,65.7
1261,2022-01-07 13:38:51,JACKET-001,Denim Jacket,Outerwear,Pink,,61.87,1,61.87
1261,2022-01-07 13:38:51,SHORTS-001,Chino Shorts,Bottoms,Blue,One Size,30.27,1,30.27
1262,2022-01-07 13:19:43,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Blue,M,23.57,1,23.57
1263,2022-01-07 20:57:41,SHIRT-001,Classic Dress Shirt,Tops,Black,S,52.76,1,52.76
1264,2022-01-08 15:42:20,JEANS-001,Slim Fit Denim Jeans,Bottoms,Red,M,74.69,1,74.69
1264,2022-01-08 15:42:20,JEANS-001,Slim Fit Denim Jeans,Bottoms,Gray,XL,63.49,1,63.49
1265,2022-01-08 19:34:40,SKIRT-001,A-Line Midi Skirt,Bottoms,Navy,One Size,45.34,1,45.34
1265,2022-01-08 19:34:40,SHIRT-001,Classic Dress Shirt,Tops,Navy,L,50.51,1,50.51
1266,2022-01-08 17:48:58,SKIRT-001,A-Line Midi Skirt,Bottoms,Blue,S,34.5,1,34.5
1267,2022-01-08 15:50:56,JACKET-001,Denim Jacket,Outerwear,White,L,77.56,1,77.56
1268,2022-01-08 18:37:39,HOODIE-001,Premium Zip Hoodie,Outerwear,Green,One Size,57.09,1,57.09
1269,2022-01-08 11:08:12,ACCESSORY-001,Leather Belt,Accessories,Brown,One Size,23.12,1,23.12
1270,2022-01-08 11:49:05,SHIRT-001,Classic Dress Shirt,Tops,Black,XS,39.2,1,39.2
1271,2022-01-08 21:10:36,SWEATER-001,Cable Knit Sweater,Tops,White,One Size,53.22,1,53.22
1271,2022-01-08 21:10:36,DRESS-001,Summer Maxi Dress,Dresses,Green,L,39.63,1,39.63
1272,2022-01-08 20:23:00,SHORTS-001,Chino Shorts,Bottoms,Black,XXL,28.5,1,28.5
1272,2022-01-08 20:23:00,SKIRT-001,A-Line Midi Skirt,Bottoms,Green,XS,34.3,1,34.3
